X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up,DeathsCumulative_DOD,DeathsToday_DOD,SevenDayAvg_Cases
-856335.869598373,7036492.39571864,2020/07/13 00:00:00+00,11,25638,0,1746,2020/07/12 00:00:00+00,25618,3303,435,8404,1935,22,18,70,198,270,440,486,10961,14654,3,179,338,1940,4318,4512,4587,3257,47,0,0,0,135,587,740,471,1810,2296,2369,1724,1,19
-856335.869598373,7036492.39571864,2020/07/14 00:00:00+00,32,25670,0,1746,2020/07/13 00:00:00+00,25650,3307,436,8422,1933,22,18,70,198,270,440,488,10972,14675,3,179,338,1942,4325,4517,4595,3262,45,0,0,0,136,587,741,472,1811,2298,2371,1726,2,20
-856335.869598373,7036492.39571864,2020/07/15 00:00:00+00,14,25683,2,1748,2020/07/14 00:00:00+00,25663,3309,436,8428,1976,22,18,70,198,270,440,489,10979,14681,3,179,338,1944,4329,4518,4599,3263,38,0,0,0,137,588,741,472,1812,2298,2371,1728,2,20
-856335.869598373,7036492.39571864,2020/07/16 00:00:00+00,21,25698,1,1749,2020/07/15 00:00:00+00,25685,3310,436,8431,2019,22,18,70,198,270,441,489,10991,14691,3,180,338,1946,4338,4522,4601,3263,33,0,0,0,138,588,741,472,1815,2299,2371,1728,0,20
-856335.869598373,7036492.39571864,2020/07/17 00:00:00+00,34,25730,3,1752,2020/07/16 00:00:00+00,25718,3311,436,8435,2101,22,18,71,198,270,441,489,11009,14706,3,183,339,1953,4346,4527,4603,3264,32,0,0,0,139,588,741,472,1820,2299,2371,1728,0,21
-856335.869598373,7036492.39571864,2020/07/18 00:00:00+00,21,25750,2,1753,2020/07/17 00:00:00+00,25737,3311,436,8440,2110,22,18,71,198,270,441,489,11018,14716,3,183,339,1957,4351,4528,4606,3266,33,0,0,0,140,588,741,472,1823,2299,2372,1729,1,21
-856335.869598373,7036492.39571864,2020/07/19 00:00:00+00,9,25760,0,1753,2020/07/18 00:00:00+00,25746,3312,436,8443,2146,22,18,71,198,270,441,489,11022,14721,3,183,339,1958,4353,4532,4606,3267,36,0,0,0,141,588,742,472,1823,2300,2372,1729,0,20
-856335.869598373,7036492.39571864,2020/07/20 00:00:00+00,6,25766,0,1753,2020/07/19 00:00:00+00,25752,3312,436,8445,2146,22,18,71,198,270,441,489,11024,14725,3,183,340,1958,4353,4534,4608,3268,40,0,0,0,142,588,742,472,1823,2300,2372,1729,0,19
-856335.869598373,7036492.39571864,2020/07/21 00:00:00+00,36,25802,0,1753,2020/07/20 00:00:00+00,25786,3313,436,8452,2146,22,18,71,198,271,441,489,11050,14733,3,183,341,1963,4359,4538,4619,3273,46,0,0,0,143,588,742,472,1824,2301,2372,1729,0,20
-856335.869598373,7036492.39571864,2020/07/22 00:00:00+00,17,25819,1,1754,2020/07/21 00:00:00+00,25802,3314,436,8460,2153,22,18,72,198,271,441,489,11057,14742,3,184,341,1964,4362,4541,4622,3274,45,0,0,0,144,588,742,472,1825,2302,2374,1730,1,20
-856335.869598373,7036492.39571864,2020/07/23 00:00:00+00,7,25826,9,1763,2020/07/22 00:00:00+00,25809,3315,436,8462,2226,22,18,72,198,271,442,489,11060,14746,3,184,341,1965,4364,4542,4623,3274,48,0,0,0,145,588,742,472,1827,2302,2374,1730,0,18
-856335.869598373,7036492.39571864,2020/07/24 00:00:00+00,20,25845,0,1763,2020/07/23 00:00:00+00,25829,3316,436,8464,2264,22,18,72,198,271,442,490,11069,14757,3,185,343,1968,4371,4546,4623,3275,31,0,0,0,146,588,742,472,1829,2302,2374,1731,1,16
-856335.869598373,7036492.39571864,2020/07/25 00:00:00+00,24,25869,1,1764,2020/07/24 00:00:00+00,25852,3316,436,8471,2274,22,18,72,198,271,442,490,11080,14769,3,186,343,1971,4377,4554,4628,3275,36,0,0,0,147,588,742,472,1829,2302,2374,1731,0,17
-856335.869598373,7036492.39571864,2020/07/26 00:00:00+00,12,25881,0,1764,2020/07/25 00:00:00+00,25864,3318,436,8474,2282,23,18,73,198,271,442,490,11085,14776,3,188,343,1974,4383,4554,4628,3276,26,0,0,0,148,588,742,472,1829,2302,2374,1731,0,17
-856335.869598373,7036492.39571864,2020/07/27 00:00:00+00,11,25892,0,1764,2020/07/26 00:00:00+00,25874,3318,436,8476,2282,23,18,73,198,271,442,490,11092,14779,3,188,344,1975,4385,4556,4630,3277,37,0,0,0,149,588,742,472,1830,2302,2374,1731,0,18
-856335.869598373,7036492.39571864,2020/07/28 00:00:00+00,40,25930,0,1764,2020/07/27 00:00:00+00,25913,3320,437,8480,2282,23,18,73,198,271,442,492,11112,14798,3,189,347,1982,4396,4563,4635,3280,33,0,0,0,150,588,742,472,1831,2303,2374,1731,0,18
-856335.869598373,7036492.39571864,2020/07/29 00:00:00+00,14,25942,0,1764,2020/07/28 00:00:00+00,25927,3321,437,8482,2291,24,18,73,198,271,442,492,11115,14809,3,191,348,1983,4404,4563,4635,3281,29,0,0,0,151,588,742,472,1832,2303,2374,1731,0,18
-856335.869598373,7036492.39571864,2020/07/30 00:00:00+00,85,26027,1,1763,2020/07/29 00:00:00+00,26011,3322,437,8485,2303,24,18,73,198,272,442,492,11168,14840,3,198,356,2002,4419,4572,4651,3286,29,0,0,0,152,588,742,472,1834,2304,2376,1732,1,29
-856335.869598373,7036492.39571864,2020/07/31 00:00:00+00,38,26065,0,1763,2020/07/30 00:00:00+00,26052,3322,437,8486,2307,24,18,73,198,272,442,492,11192,14857,3,198,358,2013,4432,4578,4657,3287,30,0,0,0,153,588,742,472,1835,2304,2377,1733,1,32
-856335.869598373,7036492.39571864,2020/08/01 00:00:00+00,45,26109,0,1763,2020/07/31 00:00:00+00,26095,3324,437,8489,2313,24,18,73,199,272,443,492,11212,14880,3,200,363,2019,4441,4588,4664,3289,34,0,0,0,154,588,742,472,1836,2305,2377,1733,0,35
-856335.869598373,7036492.39571864,2020/08/02 00:00:00+00,53,26162,0,1763,2020/08/01 00:00:00+00,26148,3325,437,8494,2318,24,18,73,199,272,443,493,11239,14906,3,206,369,2028,4453,4597,4668,3291,30,0,0,0,155,588,742,472,1839,2307,2377,1733,0,40
-856335.869598373,7036492.39571864,2020/08/03 00:00:00+00,46,26208,0,1763,2020/08/02 00:00:00+00,26193,3327,437,8495,2319,24,18,73,200,272,443,493,11266,14924,3,208,373,2036,4472,4602,4672,3293,28,0,0,0,156,589,742,472,1840,2307,2377,1733,0,45
-856335.869598373,7036492.39571864,2020/08/04 00:00:00+00,44,26253,0,1763,2020/08/03 00:00:00+00,26237,3327,437,8496,2321,24,18,73,200,272,443,493,11300,14934,3,209,373,2043,4489,4611,4679,3296,32,0,0,0,157,589,742,472,1840,2307,2377,1733,0,46
-856335.869598373,7036492.39571864,2020/08/05 00:00:00+00,48,26303,0,1763,2020/08/04 00:00:00+00,26284,3328,437,8498,2323,24,18,73,200,272,444,493,11329,14952,3,214,378,2054,4499,4618,4684,3298,29,0,0,0,158,589,742,472,1840,2308,2378,1733,0,51
-856335.869598373,7036492.39571864,2020/08/06 00:00:00+00,69,26372,5,1769,2020/08/05 00:00:00+00,26354,3330,438,8499,2326,24,18,73,200,272,444,493,11362,14989,3,216,382,2061,4519,4631,4701,3302,36,0,0,0,159,590,743,472,1842,2309,2378,1733,0,49
-856335.869598373,7036492.39571864,2020/08/07 00:00:00+00,98,26470,4,1772,2020/08/06 00:00:00+00,26451,3333,439,8502,2331,24,18,73,200,273,445,493,11420,15028,3,218,384,2075,4542,4656,4721,3310,38,0,0,0,160,590,744,472,1844,2310,2378,1734,1,57
-856335.869598373,7036492.39571864,2020/08/08 00:00:00+00,174,26644,1,1772,2020/08/07 00:00:00+00,26621,3336,440,8508,2331,24,18,73,203,273,445,493,11542,15076,3,222,390,2099,4590,4694,4745,3327,35,0,0,0,161,590,744,472,1852,2311,2378,1735,1,76
-856335.869598373,7036492.39571864,2020/08/09 00:00:00+00,68,26712,0,1772,2020/08/08 00:00:00+00,26688,3336,440,8510,2332,24,18,73,203,273,445,493,11578,15107,3,226,396,2110,4608,4710,4750,3332,30,0,0,0,162,590,744,472,1854,2311,2378,1736,1,78
-856335.869598373,7036492.39571864,2020/08/10 00:00:00+00,57,26768,0,1772,2020/08/09 00:00:00+00,26745,3337,440,8513,2336,24,18,73,203,273,445,493,11607,15135,3,228,400,2125,4620,4718,4759,3338,30,0,0,0,163,591,744,472,1855,2311,2378,1737,1,79
-856335.869598373,7036492.39571864,2020/08/11 00:00:00+00,34,26801,1,1773,2020/08/10 00:00:00+00,26778,3338,440,8516,2334,24,18,73,203,273,445,493,11622,15153,3,230,404,2136,4620,4724,4764,3339,24,0,0,0,164,591,745,472,1858,2312,2378,1737,0,78
-856335.869598373,7036492.39571864,2020/08/12 00:00:00+00,40,26838,1,1774,2020/08/11 00:00:00+00,26818,3340,440,8521,2391,24,18,74,204,273,445,493,11643,15172,3,231,409,2144,4627,4733,4772,3339,32,0,0,0,165,591,745,472,1860,2312,2378,1737,0,77
-856335.869598373,7036492.39571864,2020/08/13 00:00:00+00,92,26929,0,1774,2020/08/12 00:00:00+00,26905,3342,440,8527,2465,24,18,74,205,273,445,493,11682,15220,3,234,416,2168,4646,4743,4781,3348,31,0,0,0,166,591,745,473,1862,2314,2380,1737,0,80
-856335.869598373,7036492.39571864,2020/08/14 00:00:00+00,67,26995,0,1774,2020/08/13 00:00:00+00,26972,3345,441,8530,2474,24,18,74,205,274,446,493,11718,15251,3,236,420,2184,4659,4755,4791,3351,33,0,0,0,167,591,746,473,1866,2315,2382,1737,0,76
-856335.869598373,7036492.39571864,2020/08/15 00:00:00+00,200,27191,0,1774,2020/08/14 00:00:00+00,27170,3350,443,8548,2477,24,18,74,205,275,448,493,11821,15346,3,241,437,2217,4703,4790,4820,3370,34,0,0,0,168,592,747,473,1878,2317,2384,1738,1,79
-856335.869598373,7036492.39571864,2020/08/16 00:00:00+00,66,27257,0,1774,2020/08/15 00:00:00+00,27234,3350,443,8555,2487,24,18,74,205,275,448,493,11855,15376,3,244,443,2229,4715,4800,4832,3375,33,0,0,0,169,592,747,473,1882,2317,2384,1738,0,79
-856335.869598373,7036492.39571864,2020/08/17 00:00:00+00,56,27313,0,1774,2020/08/16 00:00:00+00,27287,3350,443,8562,2497,24,18,74,205,275,448,493,11883,15401,3,246,451,2241,4725,4809,4837,3380,31,0,0,0,170,592,747,473,1884,2317,2384,1738,0,79
-856335.869598373,7036492.39571864,2020/08/18 00:00:00+00,190,27499,1,1775,2020/08/17 00:00:00+00,27471,3353,443,8576,2496,24,18,74,205,276,449,493,11956,15512,3,251,465,2277,4770,4846,4867,3390,32,0,0,0,171,593,747,473,1889,2318,2385,1738,0,101
-856335.869598373,7036492.39571864,2020/08/19 00:00:00+00,54,27547,2,1775,2020/08/18 00:00:00+00,27525,3357,444,8580,2520,24,18,74,206,276,450,494,11981,15541,3,253,469,2292,4781,4850,4875,3396,29,0,0,0,172,593,748,473,1892,2319,2385,1738,0,103
-856335.869598373,7036492.39571864,2020/08/20 00:00:00+00,136,27676,1,1776,2020/08/19 00:00:00+00,27660,3358,444,8588,2568,24,18,74,206,276,450,494,12036,15621,3,257,481,2329,4811,4873,4883,3411,27,0,0,0,173,593,748,474,1895,2320,2387,1739,1,109
-856335.869598373,7036492.39571864,2020/08/21 00:00:00+00,80,27755,0,1776,2020/08/20 00:00:00+00,27735,3359,444,8593,2577,24,18,74,206,276,450,494,12074,15658,3,260,486,2347,4829,4885,4890,3421,30,0,0,0,174,594,748,474,1897,2320,2387,1739,0,111
-856335.869598373,7036492.39571864,2020/08/22 00:00:00+00,156,27908,2,1777,2020/08/21 00:00:00+00,27885,3361,444,8607,2570,24,18,74,207,276,450,494,12150,15732,3,270,496,2375,4864,4909,4910,3433,32,0,0,0,175,595,748,474,1903,2325,2387,1739,0,105
-856335.869598373,7036492.39571864,2020/08/23 00:00:00+00,61,27969,0,1777,2020/08/22 00:00:00+00,27945,3362,444,8613,2579,24,18,74,207,276,450,494,12180,15762,3,271,500,2395,4874,4916,4922,3438,29,0,0,0,176,595,749,474,1903,2326,2387,1739,0,104
-856335.869598373,7036492.39571864,2020/08/24 00:00:00+00,147,28116,0,1777,2020/08/23 00:00:00+00,28091,3368,446,8626,2580,24,18,75,208,276,451,497,12260,15828,3,274,508,2442,4902,4934,4936,3452,29,0,0,0,177,595,749,474,1911,2331,2388,1739,0,117
-856335.869598373,7036492.39571864,2020/08/25 00:00:00+00,92,28201,0,1777,2020/08/24 00:00:00+00,28182,3370,446,8629,2584,25,18,75,208,276,452,497,12313,15866,3,277,519,2463,4916,4947,4952,3458,31,0,0,0,178,595,749,474,1916,2333,2388,1740,1,103
-856335.869598373,7036492.39571864,2020/08/26 00:00:00+00,164,28363,0,1777,2020/08/25 00:00:00+00,28344,3374,446,8638,2633,25,18,77,208,277,453,497,12395,15946,3,280,528,2503,4952,4965,4982,3470,32,0,0,0,179,595,749,474,1923,2338,2389,1740,0,119
-856335.869598373,7036492.39571864,2020/08/27 00:00:00+00,93,28453,0,1777,2020/08/26 00:00:00+00,28437,3378,446,8653,2649,25,18,78,208,277,454,497,12446,15988,3,284,537,2521,4967,4984,4996,3479,35,0,0,0,180,596,750,474,1927,2339,2389,1740,0,113
-856335.869598373,7036492.39571864,2020/08/28 00:00:00+00,128,28579,0,1777,2020/08/27 00:00:00+00,28561,3383,446,8667,2656,25,18,78,209,277,454,498,12513,16045,3,285,549,2553,4994,5010,5010,3486,30,0,0,0,181,597,752,474,1929,2341,2389,1740,0,120
-856335.869598373,7036492.39571864,2020/08/29 00:00:00+00,141,28719,0,1777,2020/08/28 00:00:00+00,28701,3389,447,8684,2734,25,18,79,211,278,455,498,12586,16112,3,289,561,2579,5023,5036,5029,3498,34,0,0,0,182,598,752,474,1931,2348,2392,1740,0,118
-856335.869598373,7036492.39571864,2020/08/30 00:00:00+00,42,28760,0,1777,2020/08/29 00:00:00+00,28741,3392,447,8687,2741,25,18,79,211,278,455,499,12605,16133,3,292,563,2590,5030,5042,5035,3500,31,0,0,0,183,598,754,474,1931,2351,2392,1740,0,115
-856335.869598373,7036492.39571864,2020/08/31 00:00:00+00,53,28811,0,1777,2020/08/30 00:00:00+00,28794,3393,447,8697,2741,25,18,80,211,278,455,499,12633,16158,3,293,568,2603,5040,5053,5038,3509,30,0,0,0,184,598,754,474,1931,2352,2392,1740,0,101
-856335.869598373,7036492.39571864,2020/09/01 00:00:00+00,217,29025,0,1777,2020/08/31 00:00:00+00,29008,3401,447,8719,2733,25,18,80,211,278,455,500,12735,16270,3,300,591,2651,5080,5084,5067,3524,30,0,0,0,185,598,759,476,1939,2359,2398,1740,0,119
-856335.869598373,7036492.39571864,2020/09/02 00:00:00+00,89,29114,1,1777,2020/09/01 00:00:00+00,29097,3407,448,8729,2783,25,18,80,211,278,456,501,12776,16318,3,302,603,2677,5091,5089,5078,3532,31,0,0,0,186,598,759,480,1941,2366,2403,1740,0,109
-856335.869598373,7036492.39571864,2020/09/03 00:00:00+00,95,29206,0,1777,2020/09/02 00:00:00+00,29190,3411,448,8741,2810,25,18,80,211,278,456,502,12828,16359,3,306,613,2696,5106,5105,5087,3541,33,0,0,0,187,601,759,480,1947,2369,2404,1741,1,109
-856335.869598373,7036492.39571864,2020/09/04 00:00:00+00,98,29303,0,1777,2020/09/03 00:00:00+00,29286,3419,449,8764,2826,26,18,81,211,278,457,503,12876,16407,3,313,623,2715,5123,5116,5101,3549,31,0,0,0,188,601,760,483,1947,2371,2412,1741,0,105
-856335.869598373,7036492.39571864,2020/09/05 00:00:00+00,231,29534,0,1777,2020/09/04 00:00:00+00,29515,3427,450,8791,2848,26,18,83,211,279,457,503,12992,16520,3,319,637,2763,5173,5158,5128,3566,34,0,0,0,189,604,762,483,1962,2378,2415,1741,0,117
-856335.869598373,7036492.39571864,2020/09/06 00:00:00+00,138,29672,0,1777,2020/09/05 00:00:00+00,29653,3429,450,8818,2865,26,18,83,211,280,458,503,13051,16599,3,326,641,2794,5198,5184,5147,3576,35,0,0,0,190,604,762,483,1975,2380,2416,1743,2,131
